,HeadFront,SpineThoracic2,SpineThoracic12,LShoulderTop,RShoulderTop,WaistBack,LTrochanterMajor,LForefoot,RTrochanterMajor,RForefoot,LElbow,RElbow,LWrist,RWrist,LKnee,RKnee,LAnkle,RAnkle
92,303357.23057835444,334440.843025004,384534.3011145594,292948.7766440419,387166.07454239356,409170.452339116,333996.17224455916,349452.8723201227,457613.89100900595,451783.1912216191,279913.7111053752,386876.6799184867,253700.90309960349,397897.67095093656,310714.11859749095,399628.7936665733,353864.1252039768,447664.93181956065
93,-5880.973361784803,-24384.238201274573,-27043.85517052996,-11532.975919520963,-23714.091205614648,-16887.96125070424,-286.6668173553917,34531.91908737299,1345.2571236146323,33939.885440800135,15779.061993701398,11558.859142511516,33336.06926637303,38447.37863297136,20013.66545476085,40458.60421702088,19725.325652379477,20596.988083797856
94,303367.7042419285,334441.8614571821,384527.3638862062,292951.70584056387,387176.9948203776,409154.8500118514,333986.5633972412,349474.1010825625,457451.2785183003,451772.2621900022,279901.27415510744,386855.9031142766,253689.39534527974,397870.7191291611,310699.27394931146,399647.0574554419,353868.457517191,447989.6761713891
95,-5882.2262592482,-24386.573112469014,-27045.38120983533,-11542.580964235953,-23717.723817730228,-16885.65567476875,-285.597462906655,34532.65894122483,1354.7440988859234,33941.54667290643,15776.386968941766,11561.017246432639,33335.94277601964,38446.323941370545,20018.74513367616,40458.83592586022,19722.619202354537,20523.84471284561
96,303380.1716671364,334442.36524123326,384507.69447985635,292936.13526644814,387171.56257113523,409135.91078842164,333982.9480517846,349501.15229924116,457653.03654683987,451793.0666284955,279887.5767491495,386819.061466061,253678.08480022487,397881.79005503404,310694.6333160927,399638.21278326545,353860.05526709114,447623.4001799991
97,-5885.495398761268,-24387.67415875144,-27042.213736648577,-11546.105024712619,-23717.584344240757,-16883.078753681802,-282.7310294358904,34534.3608467239,1342.9797343406935,33945.47258049702,15774.477304787077,11562.9196832786,33335.58714364424,38448.05667456117,20026.392759675124,40458.247143937275,19726.972948693234,20599.587885966994
98,303375.89097926277,334449.3621170047,384479.65999145684,292928.521700208,387171.3957376324,409110.3149618762,333969.47533407796,349466.45470082527,456850.2685310764,451792.3720641871,279878.3787571049,386793.1886043656,253684.96049513755,397881.0631425484,310682.6905229374,399626.87394541636,353858.83272761025,447844.2678987008
99,-5884.0740551582785,-24388.758333543687,-27036.91933740994,-11544.221046758546,-23714.319114978105,-16878.452912110406,-276.90974849085615,34532.20065917086,1425.3298552695342,33934.070050425464,15775.115718234967,11568.490519973628,33337.0660677978,38446.4021420857,20029.057904500914,40457.24068845784,19726.00760840111,20551.425118649004
100,303395.54385682166,334447.0736726579,384457.3542034594,292933.4001184158,387131.9795465977,409094.71548471233,333950.38272672903,349481.43502976967,457627.0091216664,451793.265235439,279873.2145204646,386796.43695915234,253686.96359707572,397885.31932080514,310663.5965983066,399645.44027282717,353712.9295892995,447957.22151738557
101,-5883.248487472825,-24389.505416824948,-27034.57034244955,-11543.098224300564,-23707.824220359464,-16876.147787200374,-269.9863526948393,34537.67625944469,1340.1435433918887,33939.541355929774,15777.415567140382,11568.289675410044,33336.39118315071,38445.36350216913,20036.536273741363,40455.733766835474,19744.953378853024,20525.682784073044
102,303393.7521863622,334439.20090513816,384426.832125489,292919.7478695619,387156.29773828085,409067.41010032734,333928.275997816,349482.6054354313,457675.9715006592,451787.6770206481,279873.38601917867,386793.1521900532,253690.19786590774,397871.6577253537,310653.2352092421,399638.98467737396,353850.07294930227,447584.2665881556
103,-5881.880170095472,-24389.54451946439,-27029.960039021127,-11543.134521005522,-23711.09932545473,-16874.58653335287,-265.801047270681,34536.33769103263,1316.1386095768976,33937.56671011473,15777.110581542973,11566.970643579742,33338.233866817965,38445.132624337966,20037.375155949732,40457.20629802005,19726.891025422094,20599.198533534647
104,303417.23274557583,334438.30318336305,384389.45769285416,292895.84021580825,387141.70144876785,409034.04177058756,333901.90774821135,349488.3079796725,456940.68856941204,451810.3745454394,279876.70813406055,386786.9787197583,253699.59101584443,397865.50237736356,310508.58707227616,399633.21427596395,353673.49740415596,447995.38566054683
105,-5877.874611987245,-24390.402161488913,-27023.46812624563,-11540.224762234939,-23710.84133581842,-16871.872557701317,-260.1334566373116,34537.01058123882,1396.388838871273,33939.27524465699,15777.340948172754,11567.46448556325,33337.98366067967,38445.163491012674,20062.997598336384,40458.457720726896,19749.809375555436,20520.614652608238
106,303443.7875874334,334438.7960898173,384355.7776293859,292869.4907467185,387156.4928214875,408995.5692202195,333883.13893380883,349461.9556281799,456715.61761432275,451804.3622176633,279880.29224715714,386791.2651368473,253706.57349665905,397879.75847188133,310500.51248618413,399609.7341941993,353820.1039124258,447630.2627954327
107,-5872.131472826208,-24391.370395295926,-27018.50406402043,-11537.405652437286,-23712.624446303962,-16867.33029116308,-254.17460382750141,34531.332436136785,1428.655201771915,33940.562426532466,15775.147653264183,11568.662899679839,33337.68562294,38445.73038137325,20062.202784084897,40462.164651125495,19729.457548933653,20605.949550006673
108,303467.1065398211,334431.67863570445,384312.1516599144,292856.49519125104,387174.9897282539,408960.8983210188,333861.68897925987,349446.6163778299,457657.03968007996,451785.38829131017,279879.720609865,386786.3434210705,253704.7096160875,397867.86501344445,310496.7136063131,399609.2885566015,353832.61694338935,447585.4787761639
109,-5864.344676636159,-24387.093664028893,-27014.576619894404,-11536.897933481363,-23716.126813260023,-16864.227655837378,-251.73123442741053,34533.79916094816,1307.9562858249192,33943.265780173606,15772.980365582436,11570.815981864242,33337.33326781529,38447.08389039638,20062.34663100828,40459.320393032736,19726.18165364502,20604.17130160788
110,303451.76373581804,334426.9703543978,384268.152536137,292832.4749791064,387180.4503700728,408914.2140048753,333835.6852984779,349465.4596724821,457570.82846619684,451788.46148032875,279872.16032574384,386821.5388528129,253710.66168862936,397873.29964934,310487.1073819881,399615.3901012083,353818.5946104866,447901.3794906904
111,-5850.158243552913,-24385.262457411744,-27009.342612374523,-11533.83862664456,-23711.109398687942,-16858.923359491142,-243.35111111200968,34539.11828668923,1318.865223653258,33944.30639039962,15770.226804580507,11568.254622930319,33338.01953994135,38447.101565467354,20062.913926070665,40461.45477287962,19730.683352020587,20542.806100064343
112,303482.26810929814,334409.65986041154,384199.44903379894,292808.8175027458,387098.5865935824,408847.4370573351,333803.33676218113,349466.10483227664,457497.6853530965,451762.17390711466,279870.17407778697,386791.7072655845,253711.11106388824,397878.3788636042,310465.35909764614,399648.1071474961,353836.19336250005,447812.5856527699
113,-5841.706892903443,-24381.373625456217,-27005.716209635968,-11527.139029607177,-23692.379492613924,-16858.388461523682,-239.48289799027407,34540.04796871547,1302.5315624641953,33942.007159096785,15766.897188238632,11574.635538075123,33336.3324865863,38447.13567164554,20070.960009199964,40460.019584816066,19730.2973033179,20554.58710023168
114,303486.0416938301,334394.24407413957,384129.53462101583,292791.48445769236,387096.99961355154,408792.05973223556,333770.42172767816,349478.3845139264,456745.3402257462,451760.59906974755,279860.4467514424,386789.60814673,253706.72178241445,397876.1138470268,310459.04863369575,399679.06799529283,353841.0862593896,447582.34301302227
115,-5825.350334555726,-24378.69641471219,-27008.252944587803,-11527.060201216744,-23688.714752415755,-16862.169320810142,-232.76749311842286,34540.04629476527,1368.690393687073,33958.53787821346,15765.05138398322,11578.282361941852,33335.84804809123,38450.687517012426,20083.25257080029,40457.2884737729,19730.823973486295,20616.05695777952
116,303487.3643831812,334374.602372613,384032.5937694252,292762.4793584054,387157.72177035455,408730.8728428167,333745.7142662491,349488.42926314386,457410.1229489811,451756.44699517085,279851.02287083445,386837.2607440959,253706.91753993565,397886.559504342,310441.1551343064,399685.5314408023,353861.0334296205,447463.24981036823
117,-5805.809404009393,-24375.02343632118,-27012.94124852363,-11526.327597788986,-23691.000054171403,-16872.631043621397,-228.05455824905948,34541.678073849456,1278.4237456280644,33958.29341592407,15763.648550646038,11574.566185082993,33335.94133324463,38449.99186851502,20099.72596950747,40452.014998563616,19732.85434106345,20628.5513851133
118,303485.7317803911,334365.72238764394,383905.18644756306,292737.83673359384,387105.2165654947,408666.20192781265,333712.9644436986,349515.5376366354,457477.4329390428,451752.6719856418,279832.37194876216,386822.9160068288,253700.1039927271,397891.0547977829,310417.28989232477,399730.94773698057,353751.1958369246,447860.1513811075
119,-5788.48029863384,-24374.59168389877,-27014.712315596145,-11523.371670153661,-23679.46857018819,-16894.10351596606,-230.76122237385425,34545.76189967201,1226.8750030606207,33959.553144651385,15759.269978285822,11577.413762797714,33332.23093024555,38449.30569625577,20120.61309624067,40441.22581881583,19749.991106827423,20548.515763794643
120,303452.589446694,334321.2397848869,383769.9730831687,292713.68864249636,387065.36080903694,408599.60964333476,333676.6083671654,349530.2992128633,457323.84179379704,451743.79789421224,279811.03883826046,386817.2788375787,253690.94814705642,397873.41780974995,310512.02801092423,399765.0513025868,353941.3813110397,447902.6264495795
121,-5753.9270938469635,-24364.446815765063,-27023.892102983024,-11519.22083325059,-23666.573673391926,-16917.297304140135,-233.72500860732544,34550.51192523866,1181.4146715353709,33967.000607217495,15755.978584570275,11578.259586170163,33329.907532686586,38454.4374976341,20126.95752704837,40429.1008946903,19730.321974653594,20539.318382075504
122,303401.3297613265,334251.6937073692,383610.0556279013,292646.56555413286,387059.62157911266,408530.8498911253,333647.8217309077,349528.1639521804,456646.0701409911,451760.2305886386,279781.33279056277,386865.2195930926,253684.3339835704,397885.6140483802,310362.89684474,399791.63688645227,353956.2585288426,447731.76671643526
123,-5711.19274619691,-24353.512781480254,-27033.089790301376,-11514.86586198218,-23658.202682294635,-16951.88848784334,-239.88668918701296,34542.34407826679,1214.2071951896578,33956.45994825412,15750.40717884789,11575.628530856615,33328.25240293671,38456.27135305287,20165.648507516005,40412.5253435624,19734.26637647529,20566.553227152093
124,303353.55691752007,334170.959814971,383418.5317136357,292593.70505056967,386958.47814786073,408455.69713286206,333608.6641472648,349516.87346131617,457111.4852481378,451772.13735744136,279727.5134399671,386868.04255373334,253684.30891896036,397918.2573883036,310324.2536352305,399837.325015616,353996.94780313194,447730.44465027796
125,-5677.889975316735,-24340.765900127597,-27045.516369260135,-11505.3409496143,-23631.622936985637,-16992.261075569368,-257.5697948563975,34544.279650328295,1085.0022169727126,33952.097082951586,15743.065963852288,11577.122629852867,33323.24866546952,38456.75172566909,20176.272817294965,40395.3073872106,19730.37215951761,20563.747979698954
126,303319.2619134949,334052.59378061787,383216.8559816467,292508.4163307661,386955.1846051595,408365.84621125465,333564.9992375246,349491.39605815656,457136.46438745566,451783.23795313836,279671.3347834058,386880.7831928829,253664.54418167018,397897.4324659025,310270.2145331565,399898.73511551565,353836.55676892784,447630.0413878699
127,-5634.063759686811,-24313.37871789949,-27062.61251245129,-11493.916209633346,-23627.833817681858,-17037.544232596527,-275.0050322149691,34544.54041425357,1038.1981717570816,33958.77610441731,15735.773346584996,11575.135319152698,33321.57958416329,38459.258800829266,20188.353360993224,40381.69569674978,19755.976915236133,20568.580653334473
128,303061.56201355084,333923.03753907146,382975.56922885915,292397.791511479,386841.4340114978,408287.57518836414,333512.5329145422,349543.65045615606,457010.9330945695,451802.37225025793,279601.7498600291,386854.8216172802,253648.23238912763,397873.9587752924,310306.362645182,399938.0011946172,353964.19961139734,447554.523935589
129,-5560.9415653414035,-24283.91925381474,-27075.555864202208,-11484.52015982494,-23600.92024718123,-17099.8708582845,-312.4414825480708,34548.73454514391,968.3991552404259,33957.392945729676,15726.602857784706,11574.427653513041,33319.610626252295,38470.276636943556,20185.713008138686,40367.934969738315,19743.630516770936,20578.837855464688
130,302930.76121809875,333744.2322678146,382731.9940197974,292275.4439599682,386742.8462114863,408208.25404001685,333445.83599560155,349483.9305145147,456041.8270436844,451802.4878399401,279524.7163361796,386830.54352116433,253631.2748331417,397865.4553096876,310215.9343788335,399995.3933530119,353945.74194872944,447476.6243584275
131,-5496.526785680209,-24249.11070937058,-27107.437963439283,-11461.6515272869,-23573.750722266537,-17182.1649482832,-363.25464044817636,34558.41822954455,990.8809467881183,33951.13576484238,15721.377615152116,11580.32980334041,33320.1373322549,38478.21474125079,20203.200478704854,40349.926130249216,19751.325686464013,20580.729616313314
132,302748.15372567513,333547.3113968122,382470.06312804297,292130.394191027,386567.25561472663,408103.0768547506,333375.1299868544,349508.12951904617,455770.6312420262,451803.72200913116,279448.021301123,386726.3494830051,253623.44588287975,397871.7834683994,310125.719535581,400041.5994816124,353916.74818434,447346.2663279661
